Rpeaks,Participant,Sampling_Rate,Database
127385,MIT-LongTerm_02,128,MIT-LongTerm
127467,MIT-LongTerm_02,128,MIT-LongTerm
127535,MIT-LongTerm_02,128,MIT-LongTerm
127587,MIT-LongTerm_02,128,MIT-LongTerm
127640,MIT-LongTerm_02,128,MIT-LongTerm
127737,MIT-LongTerm_02,128,MIT-LongTerm
127811,MIT-LongTerm_02,128,MIT-LongTerm
127893,MIT-LongTerm_02,128,MIT-LongTerm
127967,MIT-LongTerm_02,128,MIT-LongTerm
128100,MIT-LongTerm_02,128,MIT-LongTerm
128184,MIT-LongTerm_02,128,MIT-LongTerm
128290,MIT-LongTerm_02,128,MIT-LongTerm
128384,MIT-LongTerm_02,128,MIT-LongTerm
128456,MIT-LongTerm_02,128,MIT-LongTerm
128571,MIT-LongTerm_02,128,MIT-LongTerm
128647,MIT-LongTerm_02,128,MIT-LongTerm
128709,MIT-LongTerm_02,128,MIT-LongTerm
128791,MIT-LongTerm_02,128,MIT-LongTerm
128864,MIT-LongTerm_02,128,MIT-LongTerm
128931,MIT-LongTerm_02,128,MIT-LongTerm
129017,MIT-LongTerm_02,128,MIT-LongTerm
129087,MIT-LongTerm_02,128,MIT-LongTerm
129170,MIT-LongTerm_02,128,MIT-LongTerm
129261,MIT-LongTerm_02,128,MIT-LongTerm
129330,MIT-LongTerm_02,128,MIT-LongTerm
129389,MIT-LongTerm_02,128,MIT-LongTerm
129454,MIT-LongTerm_02,128,MIT-LongTerm
129537,MIT-LongTerm_02,128,MIT-LongTerm
129595,MIT-LongTerm_02,128,MIT-LongTerm
129650,MIT-LongTerm_02,128,MIT-LongTerm
129698,MIT-LongTerm_02,128,MIT-LongTerm
129781,MIT-LongTerm_02,128,MIT-LongTerm
129849,MIT-LongTerm_02,128,MIT-LongTerm
129913,MIT-LongTerm_02,128,MIT-LongTerm
129994,MIT-LongTerm_02,128,MIT-LongTerm
130064,MIT-LongTerm_02,128,MIT-LongTerm
130144,MIT-LongTerm_02,128,MIT-LongTerm
130210,MIT-LongTerm_02,128,MIT-LongTerm
130297,MIT-LongTerm_02,128,MIT-LongTerm
130402,MIT-LongTerm_02,128,MIT-LongTerm
130489,MIT-LongTerm_02,128,MIT-LongTerm
130540,MIT-LongTerm_02,128,MIT-LongTerm
130586,MIT-LongTerm_02,128,MIT-LongTerm
130637,MIT-LongTerm_02,128,MIT-LongTerm
130707,MIT-LongTerm_02,128,MIT-LongTerm
130797,MIT-LongTerm_02,128,MIT-LongTerm
130879,MIT-LongTerm_02,128,MIT-LongTerm
130937,MIT-LongTerm_02,128,MIT-LongTerm
131038,MIT-LongTerm_02,128,MIT-LongTerm
131098,MIT-LongTerm_02,128,MIT-LongTerm
131172,MIT-LongTerm_02,128,MIT-LongTerm
131257,MIT-LongTerm_02,128,MIT-LongTerm
131321,MIT-LongTerm_02,128,MIT-LongTerm
131394,MIT-LongTerm_02,128,MIT-LongTerm
131471,MIT-LongTerm_02,128,MIT-LongTerm
131545,MIT-LongTerm_02,128,MIT-LongTerm
131608,MIT-LongTerm_02,128,MIT-LongTerm
131697,MIT-LongTerm_02,128,MIT-LongTerm
131752,MIT-LongTerm_02,128,MIT-LongTerm
131839,MIT-LongTerm_02,128,MIT-LongTerm
131913,MIT-LongTerm_02,128,MIT-LongTerm
131973,MIT-LongTerm_02,128,MIT-LongTerm
132029,MIT-LongTerm_02,128,MIT-LongTerm
132112,MIT-LongTerm_02,128,MIT-LongTerm
132223,MIT-LongTerm_02,128,MIT-LongTerm
132328,MIT-LongTerm_02,128,MIT-LongTerm
132432,MIT-LongTerm_02,128,MIT-LongTerm
132511,MIT-LongTerm_02,128,MIT-LongTerm
132570,MIT-LongTerm_02,128,MIT-LongTerm
132661,MIT-LongTerm_02,128,MIT-LongTerm
132742,MIT-LongTerm_02,128,MIT-LongTerm
132815,MIT-LongTerm_02,128,MIT-LongTerm
132887,MIT-LongTerm_02,128,MIT-LongTerm
132958,MIT-LongTerm_02,128,MIT-LongTerm
133034,MIT-LongTerm_02,128,MIT-LongTerm
133088,MIT-LongTerm_02,128,MIT-LongTerm
133141,MIT-LongTerm_02,128,MIT-LongTerm
133226,MIT-LongTerm_02,128,MIT-LongTerm
133287,MIT-LongTerm_02,128,MIT-LongTerm
133348,MIT-LongTerm_02,128,MIT-LongTerm
133438,MIT-LongTerm_02,128,MIT-LongTerm
133498,MIT-LongTerm_02,128,MIT-LongTerm
133568,MIT-LongTerm_02,128,MIT-LongTerm
133634,MIT-LongTerm_02,128,MIT-LongTerm
133719,MIT-LongTerm_02,128,MIT-LongTerm
133774,MIT-LongTerm_02,128,MIT-LongTerm
133836,MIT-LongTerm_02,128,MIT-LongTerm
133912,MIT-LongTerm_02,128,MIT-LongTerm
133987,MIT-LongTerm_02,128,MIT-LongTerm
134058,MIT-LongTerm_02,128,MIT-LongTerm
134109,MIT-LongTerm_02,128,MIT-LongTerm
134184,MIT-LongTerm_02,128,MIT-LongTerm
134287,MIT-LongTerm_02,128,MIT-LongTerm
134343,MIT-LongTerm_02,128,MIT-LongTerm
134430,MIT-LongTerm_02,128,MIT-LongTerm
134491,MIT-LongTerm_02,128,MIT-LongTerm
134555,MIT-LongTerm_02,128,MIT-LongTerm
134633,MIT-LongTerm_02,128,MIT-LongTerm
134705,MIT-LongTerm_02,128,MIT-LongTerm
134762,MIT-LongTerm_02,128,MIT-LongTerm
134817,MIT-LongTerm_02,128,MIT-LongTerm
134884,MIT-LongTerm_02,128,MIT-LongTerm
134942,MIT-LongTerm_02,128,MIT-LongTerm
135025,MIT-LongTerm_02,128,MIT-LongTerm
135080,MIT-LongTerm_02,128,MIT-LongTerm
135131,MIT-LongTerm_02,128,MIT-LongTerm
135199,MIT-LongTerm_02,128,MIT-LongTerm
135254,MIT-LongTerm_02,128,MIT-LongTerm
135356,MIT-LongTerm_02,128,MIT-LongTerm
135412,MIT-LongTerm_02,128,MIT-LongTerm
135464,MIT-LongTerm_02,128,MIT-LongTerm
135517,MIT-LongTerm_02,128,MIT-LongTerm
135591,MIT-LongTerm_02,128,MIT-LongTerm
135673,MIT-LongTerm_02,128,MIT-LongTerm
135751,MIT-LongTerm_02,128,MIT-LongTerm
135853,MIT-LongTerm_02,128,MIT-LongTerm
135940,MIT-LongTerm_02,128,MIT-LongTerm
136056,MIT-LongTerm_02,128,MIT-LongTerm
136115,MIT-LongTerm_02,128,MIT-LongTerm
136174,MIT-LongTerm_02,128,MIT-LongTerm
136230,MIT-LongTerm_02,128,MIT-LongTerm
136300,MIT-LongTerm_02,128,MIT-LongTerm
136381,MIT-LongTerm_02,128,MIT-LongTerm
136441,MIT-LongTerm_02,128,MIT-LongTerm
136511,MIT-LongTerm_02,128,MIT-LongTerm
136590,MIT-LongTerm_02,128,MIT-LongTerm
136644,MIT-LongTerm_02,128,MIT-LongTerm
136753,MIT-LongTerm_02,128,MIT-LongTerm
136835,MIT-LongTerm_02,128,MIT-LongTerm
136910,MIT-LongTerm_02,128,MIT-LongTerm
136986,MIT-LongTerm_02,128,MIT-LongTerm
137062,MIT-LongTerm_02,128,MIT-LongTerm
137115,MIT-LongTerm_02,128,MIT-LongTerm
137217,MIT-LongTerm_02,128,MIT-LongTerm
137274,MIT-LongTerm_02,128,MIT-LongTerm
137345,MIT-LongTerm_02,128,MIT-LongTerm
137404,MIT-LongTerm_02,128,MIT-LongTerm
137473,MIT-LongTerm_02,128,MIT-LongTerm
137524,MIT-LongTerm_02,128,MIT-LongTerm
137593,MIT-LongTerm_02,128,MIT-LongTerm
137642,MIT-LongTerm_02,128,MIT-LongTerm
137722,MIT-LongTerm_02,128,MIT-LongTerm
137826,MIT-LongTerm_02,128,MIT-LongTerm
137928,MIT-LongTerm_02,128,MIT-LongTerm
138033,MIT-LongTerm_02,128,MIT-LongTerm
138130,MIT-LongTerm_02,128,MIT-LongTerm
138186,MIT-LongTerm_02,128,MIT-LongTerm
138259,MIT-LongTerm_02,128,MIT-LongTerm
138311,MIT-LongTerm_02,128,MIT-LongTerm
138376,MIT-LongTerm_02,128,MIT-LongTerm
138429,MIT-LongTerm_02,128,MIT-LongTerm
138493,MIT-LongTerm_02,128,MIT-LongTerm
138560,MIT-LongTerm_02,128,MIT-LongTerm
138626,MIT-LongTerm_02,128,MIT-LongTerm
138711,MIT-LongTerm_02,128,MIT-LongTerm
138766,MIT-LongTerm_02,128,MIT-LongTerm
138822,MIT-LongTerm_02,128,MIT-LongTerm
138877,MIT-LongTerm_02,128,MIT-LongTerm
138932,MIT-LongTerm_02,128,MIT-LongTerm
138997,MIT-LongTerm_02,128,MIT-LongTerm
139073,MIT-LongTerm_02,128,MIT-LongTerm
139129,MIT-LongTerm_02,128,MIT-LongTerm
139214,MIT-LongTerm_02,128,MIT-LongTerm
139286,MIT-LongTerm_02,128,MIT-LongTerm
139350,MIT-LongTerm_02,128,MIT-LongTerm
139398,MIT-LongTerm_02,128,MIT-LongTerm
139451,MIT-LongTerm_02,128,MIT-LongTerm
139514,MIT-LongTerm_02,128,MIT-LongTerm
139623,MIT-LongTerm_02,128,MIT-LongTerm
139709,MIT-LongTerm_02,128,MIT-LongTerm
139775,MIT-LongTerm_02,128,MIT-LongTerm
139846,MIT-LongTerm_02,128,MIT-LongTerm
139941,MIT-LongTerm_02,128,MIT-LongTerm
140039,MIT-LongTerm_02,128,MIT-LongTerm
140122,MIT-LongTerm_02,128,MIT-LongTerm
140209,MIT-LongTerm_02,128,MIT-LongTerm
140269,MIT-LongTerm_02,128,MIT-LongTerm
140334,MIT-LongTerm_02,128,MIT-LongTerm
140422,MIT-LongTerm_02,128,MIT-LongTerm
140495,MIT-LongTerm_02,128,MIT-LongTerm
140551,MIT-LongTerm_02,128,MIT-LongTerm
140617,MIT-LongTerm_02,128,MIT-LongTerm
140670,MIT-LongTerm_02,128,MIT-LongTerm
140722,MIT-LongTerm_02,128,MIT-LongTerm
140776,MIT-LongTerm_02,128,MIT-LongTerm
140867,MIT-LongTerm_02,128,MIT-LongTerm
140955,MIT-LongTerm_02,128,MIT-LongTerm
141018,MIT-LongTerm_02,128,MIT-LongTerm
141080,MIT-LongTerm_02,128,MIT-LongTerm
141172,MIT-LongTerm_02,128,MIT-LongTerm
141240,MIT-LongTerm_02,128,MIT-LongTerm
141309,MIT-LongTerm_02,128,MIT-LongTerm
141378,MIT-LongTerm_02,128,MIT-LongTerm
141489,MIT-LongTerm_02,128,MIT-LongTerm
141552,MIT-LongTerm_02,128,MIT-LongTerm
141634,MIT-LongTerm_02,128,MIT-LongTerm
141688,MIT-LongTerm_02,128,MIT-LongTerm
141738,MIT-LongTerm_02,128,MIT-LongTerm
141792,MIT-LongTerm_02,128,MIT-LongTerm
141850,MIT-LongTerm_02,128,MIT-LongTerm
141988,MIT-LongTerm_02,128,MIT-LongTerm
142110,MIT-LongTerm_02,128,MIT-LongTerm
142190,MIT-LongTerm_02,128,MIT-LongTerm
142270,MIT-LongTerm_02,128,MIT-LongTerm
142343,MIT-LongTerm_02,128,MIT-LongTerm
142451,MIT-LongTerm_02,128,MIT-LongTerm
142514,MIT-LongTerm_02,128,MIT-LongTerm
142579,MIT-LongTerm_02,128,MIT-LongTerm
142629,MIT-LongTerm_02,128,MIT-LongTerm
142697,MIT-LongTerm_02,128,MIT-LongTerm
142788,MIT-LongTerm_02,128,MIT-LongTerm
142861,MIT-LongTerm_02,128,MIT-LongTerm
142917,MIT-LongTerm_02,128,MIT-LongTerm
142988,MIT-LongTerm_02,128,MIT-LongTerm
143039,MIT-LongTerm_02,128,MIT-LongTerm
143097,MIT-LongTerm_02,128,MIT-LongTerm
143155,MIT-LongTerm_02,128,MIT-LongTerm
143214,MIT-LongTerm_02,128,MIT-LongTerm
143275,MIT-LongTerm_02,128,MIT-LongTerm
143341,MIT-LongTerm_02,128,MIT-LongTerm
143423,MIT-LongTerm_02,128,MIT-LongTerm
143504,MIT-LongTerm_02,128,MIT-LongTerm
143567,MIT-LongTerm_02,128,MIT-LongTerm
143670,MIT-LongTerm_02,128,MIT-LongTerm
143726,MIT-LongTerm_02,128,MIT-LongTerm
143799,MIT-LongTerm_02,128,MIT-LongTerm
143861,MIT-LongTerm_02,128,MIT-LongTerm
143920,MIT-LongTerm_02,128,MIT-LongTerm
143986,MIT-LongTerm_02,128,MIT-LongTerm
144048,MIT-LongTerm_02,128,MIT-LongTerm
144110,MIT-LongTerm_02,128,MIT-LongTerm
144209,MIT-LongTerm_02,128,MIT-LongTerm
144282,MIT-LongTerm_02,128,MIT-LongTerm
144338,MIT-LongTerm_02,128,MIT-LongTerm
144437,MIT-LongTerm_02,128,MIT-LongTerm
144527,MIT-LongTerm_02,128,MIT-LongTerm
144596,MIT-LongTerm_02,128,MIT-LongTerm
144676,MIT-LongTerm_02,128,MIT-LongTerm
144747,MIT-LongTerm_02,128,MIT-LongTerm
144847,MIT-LongTerm_02,128,MIT-LongTerm
144930,MIT-LongTerm_02,128,MIT-LongTerm
145030,MIT-LongTerm_02,128,MIT-LongTerm
145086,MIT-LongTerm_02,128,MIT-LongTerm
145147,MIT-LongTerm_02,128,MIT-LongTerm
145230,MIT-LongTerm_02,128,MIT-LongTerm
145281,MIT-LongTerm_02,128,MIT-LongTerm
145335,MIT-LongTerm_02,128,MIT-LongTerm
145388,MIT-LongTerm_02,128,MIT-LongTerm
145478,MIT-LongTerm_02,128,MIT-LongTerm
145539,MIT-LongTerm_02,128,MIT-LongTerm
145591,MIT-LongTerm_02,128,MIT-LongTerm
145680,MIT-LongTerm_02,128,MIT-LongTerm
145746,MIT-LongTerm_02,128,MIT-LongTerm
145824,MIT-LongTerm_02,128,MIT-LongTerm
145889,MIT-LongTerm_02,128,MIT-LongTerm
145967,MIT-LongTerm_02,128,MIT-LongTerm
146041,MIT-LongTerm_02,128,MIT-LongTerm
146137,MIT-LongTerm_02,128,MIT-LongTerm
146217,MIT-LongTerm_02,128,MIT-LongTerm
146281,MIT-LongTerm_02,128,MIT-LongTerm
146411,MIT-LongTerm_02,128,MIT-LongTerm
146501,MIT-LongTerm_02,128,MIT-LongTerm
146568,MIT-LongTerm_02,128,MIT-LongTerm
146622,MIT-LongTerm_02,128,MIT-LongTerm
146703,MIT-LongTerm_02,128,MIT-LongTerm
146772,MIT-LongTerm_02,128,MIT-LongTerm
146835,MIT-LongTerm_02,128,MIT-LongTerm
146904,MIT-LongTerm_02,128,MIT-LongTerm
146952,MIT-LongTerm_02,128,MIT-LongTerm
146995,MIT-LongTerm_02,128,MIT-LongTerm
147081,MIT-LongTerm_02,128,MIT-LongTerm
147175,MIT-LongTerm_02,128,MIT-LongTerm
147286,MIT-LongTerm_02,128,MIT-LongTerm
147367,MIT-LongTerm_02,128,MIT-LongTerm
147473,MIT-LongTerm_02,128,MIT-LongTerm
147534,MIT-LongTerm_02,128,MIT-LongTerm
147611,MIT-LongTerm_02,128,MIT-LongTerm
147666,MIT-LongTerm_02,128,MIT-LongTerm
147767,MIT-LongTerm_02,128,MIT-LongTerm
147863,MIT-LongTerm_02,128,MIT-LongTerm
147924,MIT-LongTerm_02,128,MIT-LongTerm
147989,MIT-LongTerm_02,128,MIT-LongTerm
148044,MIT-LongTerm_02,128,MIT-LongTerm
148124,MIT-LongTerm_02,128,MIT-LongTerm
148200,MIT-LongTerm_02,128,MIT-LongTerm
148278,MIT-LongTerm_02,128,MIT-LongTerm
148347,MIT-LongTerm_02,128,MIT-LongTerm
148407,MIT-LongTerm_02,128,MIT-LongTerm
148468,MIT-LongTerm_02,128,MIT-LongTerm
148577,MIT-LongTerm_02,128,MIT-LongTerm
148665,MIT-LongTerm_02,128,MIT-LongTerm
148743,MIT-LongTerm_02,128,MIT-LongTerm
148808,MIT-LongTerm_02,128,MIT-LongTerm
148861,MIT-LongTerm_02,128,MIT-LongTerm
148933,MIT-LongTerm_02,128,MIT-LongTerm
148991,MIT-LongTerm_02,128,MIT-LongTerm
149069,MIT-LongTerm_02,128,MIT-LongTerm
149145,MIT-LongTerm_02,128,MIT-LongTerm
149215,MIT-LongTerm_02,128,MIT-LongTerm
149296,MIT-LongTerm_02,128,MIT-LongTerm
149380,MIT-LongTerm_02,128,MIT-LongTerm
149454,MIT-LongTerm_02,128,MIT-LongTerm
149561,MIT-LongTerm_02,128,MIT-LongTerm
149652,MIT-LongTerm_02,128,MIT-LongTerm
149712,MIT-LongTerm_02,128,MIT-LongTerm
149792,MIT-LongTerm_02,128,MIT-LongTerm
149859,MIT-LongTerm_02,128,MIT-LongTerm
149914,MIT-LongTerm_02,128,MIT-LongTerm
150016,MIT-LongTerm_02,128,MIT-LongTerm
150093,MIT-LongTerm_02,128,MIT-LongTerm
150171,MIT-LongTerm_02,128,MIT-LongTerm
150246,MIT-LongTerm_02,128,MIT-LongTerm
150299,MIT-LongTerm_02,128,MIT-LongTerm
150354,MIT-LongTerm_02,128,MIT-LongTerm
150416,MIT-LongTerm_02,128,MIT-LongTerm
150486,MIT-LongTerm_02,128,MIT-LongTerm
150552,MIT-LongTerm_02,128,MIT-LongTerm
150625,MIT-LongTerm_02,128,MIT-LongTerm
150732,MIT-LongTerm_02,128,MIT-LongTerm
150798,MIT-LongTerm_02,128,MIT-LongTerm
150868,MIT-LongTerm_02,128,MIT-LongTerm
150937,MIT-LongTerm_02,128,MIT-LongTerm
150991,MIT-LongTerm_02,128,MIT-LongTerm
151055,MIT-LongTerm_02,128,MIT-LongTerm
151119,MIT-LongTerm_02,128,MIT-LongTerm
151198,MIT-LongTerm_02,128,MIT-LongTerm
151271,MIT-LongTerm_02,128,MIT-LongTerm
151331,MIT-LongTerm_02,128,MIT-LongTerm
151403,MIT-LongTerm_02,128,MIT-LongTerm
151465,MIT-LongTerm_02,128,MIT-LongTerm
151552,MIT-LongTerm_02,128,MIT-LongTerm
151638,MIT-LongTerm_02,128,MIT-LongTerm
151743,MIT-LongTerm_02,128,MIT-LongTerm
151800,MIT-LongTerm_02,128,MIT-LongTerm
151889,MIT-LongTerm_02,128,MIT-LongTerm
151953,MIT-LongTerm_02,128,MIT-LongTerm
152040,MIT-LongTerm_02,128,MIT-LongTerm
152116,MIT-LongTerm_02,128,MIT-LongTerm
152191,MIT-LongTerm_02,128,MIT-LongTerm
152267,MIT-LongTerm_02,128,MIT-LongTerm
152355,MIT-LongTerm_02,128,MIT-LongTerm
152424,MIT-LongTerm_02,128,MIT-LongTerm
152487,MIT-LongTerm_02,128,MIT-LongTerm
152537,MIT-LongTerm_02,128,MIT-LongTerm
152622,MIT-LongTerm_02,128,MIT-LongTerm
152699,MIT-LongTerm_02,128,MIT-LongTerm
152755,MIT-LongTerm_02,128,MIT-LongTerm
152815,MIT-LongTerm_02,128,MIT-LongTerm
152884,MIT-LongTerm_02,128,MIT-LongTerm
152969,MIT-LongTerm_02,128,MIT-LongTerm
153055,MIT-LongTerm_02,128,MIT-LongTerm
153147,MIT-LongTerm_02,128,MIT-LongTerm
153237,MIT-LongTerm_02,128,MIT-LongTerm
153300,MIT-LongTerm_02,128,MIT-LongTerm
153363,MIT-LongTerm_02,128,MIT-LongTerm
153446,MIT-LongTerm_02,128,MIT-LongTerm
153502,MIT-LongTerm_02,128,MIT-LongTerm
153593,MIT-LongTerm_02,128,MIT-LongTerm
153661,MIT-LongTerm_02,128,MIT-LongTerm
153714,MIT-LongTerm_02,128,MIT-LongTerm
153803,MIT-LongTerm_02,128,MIT-LongTerm
153887,MIT-LongTerm_02,128,MIT-LongTerm
153968,MIT-LongTerm_02,128,MIT-LongTerm
154039,MIT-LongTerm_02,128,MIT-LongTerm
154131,MIT-LongTerm_02,128,MIT-LongTerm
154203,MIT-LongTerm_02,128,MIT-LongTerm
154286,MIT-LongTerm_02,128,MIT-LongTerm
154367,MIT-LongTerm_02,128,MIT-LongTerm
154456,MIT-LongTerm_02,128,MIT-LongTerm
154513,MIT-LongTerm_02,128,MIT-LongTerm
154565,MIT-LongTerm_02,128,MIT-LongTerm
154623,MIT-LongTerm_02,128,MIT-LongTerm
154684,MIT-LongTerm_02,128,MIT-LongTerm
154767,MIT-LongTerm_02,128,MIT-LongTerm
154838,MIT-LongTerm_02,128,MIT-LongTerm
154928,MIT-LongTerm_02,128,MIT-LongTerm
154981,MIT-LongTerm_02,128,MIT-LongTerm
155023,MIT-LongTerm_02,128,MIT-LongTerm
155079,MIT-LongTerm_02,128,MIT-LongTerm
155131,MIT-LongTerm_02,128,MIT-LongTerm
155211,MIT-LongTerm_02,128,MIT-LongTerm
155298,MIT-LongTerm_02,128,MIT-LongTerm
155378,MIT-LongTerm_02,128,MIT-LongTerm
155430,MIT-LongTerm_02,128,MIT-LongTerm
155487,MIT-LongTerm_02,128,MIT-LongTerm
155540,MIT-LongTerm_02,128,MIT-LongTerm
155628,MIT-LongTerm_02,128,MIT-LongTerm
155693,MIT-LongTerm_02,128,MIT-LongTerm
155751,MIT-LongTerm_02,128,MIT-LongTerm
155830,MIT-LongTerm_02,128,MIT-LongTerm
155902,MIT-LongTerm_02,128,MIT-LongTerm
156018,MIT-LongTerm_02,128,MIT-LongTerm
156074,MIT-LongTerm_02,128,MIT-LongTerm
156145,MIT-LongTerm_02,128,MIT-LongTerm
156224,MIT-LongTerm_02,128,MIT-LongTerm
156299,MIT-LongTerm_02,128,MIT-LongTerm
156350,MIT-LongTerm_02,128,MIT-LongTerm
156442,MIT-LongTerm_02,128,MIT-LongTerm
156497,MIT-LongTerm_02,128,MIT-LongTerm
156550,MIT-LongTerm_02,128,MIT-LongTerm
156638,MIT-LongTerm_02,128,MIT-LongTerm
156725,MIT-LongTerm_02,128,MIT-LongTerm
156796,MIT-LongTerm_02,128,MIT-LongTerm
156852,MIT-LongTerm_02,128,MIT-LongTerm
156922,MIT-LongTerm_02,128,MIT-LongTerm
156995,MIT-LongTerm_02,128,MIT-LongTerm
157074,MIT-LongTerm_02,128,MIT-LongTerm
157130,MIT-LongTerm_02,128,MIT-LongTerm
157214,MIT-LongTerm_02,128,MIT-LongTerm
157315,MIT-LongTerm_02,128,MIT-LongTerm
157376,MIT-LongTerm_02,128,MIT-LongTerm
157446,MIT-LongTerm_02,128,MIT-LongTerm
157503,MIT-LongTerm_02,128,MIT-LongTerm
157574,MIT-LongTerm_02,128,MIT-LongTerm
157663,MIT-LongTerm_02,128,MIT-LongTerm
157733,MIT-LongTerm_02,128,MIT-LongTerm
157788,MIT-LongTerm_02,128,MIT-LongTerm
157859,MIT-LongTerm_02,128,MIT-LongTerm
157934,MIT-LongTerm_02,128,MIT-LongTerm
157987,MIT-LongTerm_02,128,MIT-LongTerm
158088,MIT-LongTerm_02,128,MIT-LongTerm
158154,MIT-LongTerm_02,128,MIT-LongTerm
158242,MIT-LongTerm_02,128,MIT-LongTerm
158322,MIT-LongTerm_02,128,MIT-LongTerm
158382,MIT-LongTerm_02,128,MIT-LongTerm
158465,MIT-LongTerm_02,128,MIT-LongTerm
158518,MIT-LongTerm_02,128,MIT-LongTerm
158590,MIT-LongTerm_02,128,MIT-LongTerm
158653,MIT-LongTerm_02,128,MIT-LongTerm
158763,MIT-LongTerm_02,128,MIT-LongTerm
158829,MIT-LongTerm_02,128,MIT-LongTerm
158912,MIT-LongTerm_02,128,MIT-LongTerm
158998,MIT-LongTerm_02,128,MIT-LongTerm
159066,MIT-LongTerm_02,128,MIT-LongTerm
159126,MIT-LongTerm_02,128,MIT-LongTerm
159172,MIT-LongTerm_02,128,MIT-LongTerm
159222,MIT-LongTerm_02,128,MIT-LongTerm
159311,MIT-LongTerm_02,128,MIT-LongTerm
159372,MIT-LongTerm_02,128,MIT-LongTerm
159447,MIT-LongTerm_02,128,MIT-LongTerm
159516,MIT-LongTerm_02,128,MIT-LongTerm
159571,MIT-LongTerm_02,128,MIT-LongTerm
159643,MIT-LongTerm_02,128,MIT-LongTerm
159725,MIT-LongTerm_02,128,MIT-LongTerm
159822,MIT-LongTerm_02,128,MIT-LongTerm
159878,MIT-LongTerm_02,128,MIT-LongTerm
159933,MIT-LongTerm_02,128,MIT-LongTerm
159986,MIT-LongTerm_02,128,MIT-LongTerm
160042,MIT-LongTerm_02,128,MIT-LongTerm
160107,MIT-LongTerm_02,128,MIT-LongTerm
160171,MIT-LongTerm_02,128,MIT-LongTerm
160278,MIT-LongTerm_02,128,MIT-LongTerm
160362,MIT-LongTerm_02,128,MIT-LongTerm
160422,MIT-LongTerm_02,128,MIT-LongTerm
160483,MIT-LongTerm_02,128,MIT-LongTerm
160556,MIT-LongTerm_02,128,MIT-LongTerm
160616,MIT-LongTerm_02,128,MIT-LongTerm
160672,MIT-LongTerm_02,128,MIT-LongTerm
160734,MIT-LongTerm_02,128,MIT-LongTerm
160813,MIT-LongTerm_02,128,MIT-LongTerm
160865,MIT-LongTerm_02,128,MIT-LongTerm
160926,MIT-LongTerm_02,128,MIT-LongTerm
160984,MIT-LongTerm_02,128,MIT-LongTerm
161050,MIT-LongTerm_02,128,MIT-LongTerm
161126,MIT-LongTerm_02,128,MIT-LongTerm
161199,MIT-LongTerm_02,128,MIT-LongTerm
161268,MIT-LongTerm_02,128,MIT-LongTerm
161340,MIT-LongTerm_02,128,MIT-LongTerm
161439,MIT-LongTerm_02,128,MIT-LongTerm
161531,MIT-LongTerm_02,128,MIT-LongTerm
161644,MIT-LongTerm_02,128,MIT-LongTerm
161735,MIT-LongTerm_02,128,MIT-LongTerm
161861,MIT-LongTerm_02,128,MIT-LongTerm
161952,MIT-LongTerm_02,128,MIT-LongTerm
162035,MIT-LongTerm_02,128,MIT-LongTerm
162103,MIT-LongTerm_02,128,MIT-LongTerm
162167,MIT-LongTerm_02,128,MIT-LongTerm
162248,MIT-LongTerm_02,128,MIT-LongTerm
162354,MIT-LongTerm_02,128,MIT-LongTerm
162476,MIT-LongTerm_02,128,MIT-LongTerm
162538,MIT-LongTerm_02,128,MIT-LongTerm
162597,MIT-LongTerm_02,128,MIT-LongTerm
162665,MIT-LongTerm_02,128,MIT-LongTerm
162756,MIT-LongTerm_02,128,MIT-LongTerm
162824,MIT-LongTerm_02,128,MIT-LongTerm
162906,MIT-LongTerm_02,128,MIT-LongTerm
162975,MIT-LongTerm_02,128,MIT-LongTerm
163060,MIT-LongTerm_02,128,MIT-LongTerm
163121,MIT-LongTerm_02,128,MIT-LongTerm
163180,MIT-LongTerm_02,128,MIT-LongTerm
163286,MIT-LongTerm_02,128,MIT-LongTerm
163364,MIT-LongTerm_02,128,MIT-LongTerm
163431,MIT-LongTerm_02,128,MIT-LongTerm
163513,MIT-LongTerm_02,128,MIT-LongTerm
163601,MIT-LongTerm_02,128,MIT-LongTerm
163686,MIT-LongTerm_02,128,MIT-LongTerm
163741,MIT-LongTerm_02,128,MIT-LongTerm
163797,MIT-LongTerm_02,128,MIT-LongTerm
163854,MIT-LongTerm_02,128,MIT-LongTerm
163923,MIT-LongTerm_02,128,MIT-LongTerm
164004,MIT-LongTerm_02,128,MIT-LongTerm
164107,MIT-LongTerm_02,128,MIT-LongTerm
164179,MIT-LongTerm_02,128,MIT-LongTerm
164260,MIT-LongTerm_02,128,MIT-LongTerm
164329,MIT-LongTerm_02,128,MIT-LongTerm
164395,MIT-LongTerm_02,128,MIT-LongTerm
164447,MIT-LongTerm_02,128,MIT-LongTerm
164518,MIT-LongTerm_02,128,MIT-LongTerm
164569,MIT-LongTerm_02,128,MIT-LongTerm
164655,MIT-LongTerm_02,128,MIT-LongTerm
164766,MIT-LongTerm_02,128,MIT-LongTerm
164823,MIT-LongTerm_02,128,MIT-LongTerm
164874,MIT-LongTerm_02,128,MIT-LongTerm
164941,MIT-LongTerm_02,128,MIT-LongTerm
165005,MIT-LongTerm_02,128,MIT-LongTerm
165071,MIT-LongTerm_02,128,MIT-LongTerm
165182,MIT-LongTerm_02,128,MIT-LongTerm
